items
175
210
175
160
165
110
150
330
180
110
170
330
150
150
175
175
135
180
150
165
175
175
175
70
330
150
110
175
165
175
220
135
190
175
175
175
165
170
170
70
175
170
175
170
150
150
170
150
150
330
175
175
175
150
110
150
70
180
90
170
90
150
170
90
150
150
150
175
200
175
150
160
170
110
175
175
110
165
165
175
90
165
150
134
175
134
175
175
90
170
190
165
175
170
175
110
380
165
175
170
150
170
175
270
150
175
134
380
165
190
165
150
200
175
134
200
175
170
125
150
170
175
175
175
200
165
170
175
175
175
160
110
175
150
150
330
175
165
134
175
175
175
165
165
175
175
175
175
110
190
165
160
134
175
165
70
110
90
200
150
175
160
150
150
150
165
150
175
330
190
175
175
330
330
110
175
150
330
150
150
170
175
175
110
380
165
125
170
110
170
200
150
175
250
170
134
330
380
175
200
175
170
175
150
134
134
110
150
125
175
200
90
200
175
110
175
150
150
170
150
190
175
160
175
150
175
380
165
175
270
150
134
380
110
150
165
175
110
250
150
175
220
135
110
270
175
175
150
150
160
175
270
165
175
134
160
134
175
175
175
170
160
330
330
175
160
175
175
150
175
165
175
165
175
175
175
170
175
175
210
134
150
175
175
150
175
170
134
175
175
220
134
150
170
150
150
200
170
170
134
175
170
175
150
190
170
175
110
150
175
150
270
134
220
175
134
175
110
175
175
270
165
200
150
170
330
110
175
165
180
150
160
175
175
175
134
180
190
175
175
250
165
175
175
175
175
220
175
175
170
150
200
134
210
200
200
150
210
160
134
200
175
160
175
175
175
175
170
150
165
150
150
175
90
150
150
210
330
175
150
90
170
170
150
150
110
160
210
175
170
175
150
"134,150"
170
210
330
175
134
330
175
250
175
170
135
175
150
150
170
175
150
175
160
200
175
175
150
134
175
175
125
170
165
175
175
330
270
135
380
125
150
134
210
175
220
134
150
175
220
270
90
150
175
170
150
135
175
134
150
160
165
170
175
134
134
175
110
165
165
175
135
175
175
110
175
150
175
190
150
170
175
134
175
170
150
175
165
110
170
165
330
180
134
"90,110"
110
190
150
160
190
150
210
134
175
165
150
165
200
175
175
175
165
165
70
170
175
165
134
110
134
125
175
160
175
150
134
330
250
175
175
165
110
210
170
170
165
175
160
134
150
150
175
175
150
165
175
170
250
150
175
175
210
170
150
135
190
270
220
175
170
170
200
210
134
110
134
190
150
175
165
175
175
175
175
330
150
150
200
175
175
110
165
175
270
190
110
150
220
250
134
175
165
175
175
175
170
200
150
70
170
175
200
165
210
270
150
175
175
175
270
170
175
175
160
90
134
175
175
90
175
150
165
200
134
110
175
175
190
170
134
150
150
330
180
175
134
150
150
110
150
150
220
175
220
330
380
175
165
150
175
175
175
220
150
380
170
170
175
160
165
170
175
210
150
175
150
134
175
110
150
150
90
210
175
110
150
175
175
200
90
150
150
175
175
175
175
180
330
134
175
175
150
170
190
170
90
150
175
150
175
330
175
170
175
200
175
150
175
150
200
110
175
175
110
150
175
134
175
135
200
90
250
175
175
165
170
170
330
165
150
175
150
175
170
175
170
165
175
110
150
150
270
134
160
175
150
160
150
175
170
170
175
165
150
175
150
175
175
90
175
175
175
330
110
175
175
110
150
134
330
270
110
175
170
165
125
134
165
190
175
175
150
175
150
134
175
134
160
134
200
134
70
160
70
165
175
270
134
165
175
170
110
170
150
150
165
170
150
90
134
150
175
175
330
110
175
330
175
175
175
170
150
270
175
150
330
160
175
200
134
134
150
175
165
200
175
330
380
134
165
380
170
175
150
210
165
134
150
170
150
150
150
330
175
150
175
165
110
165
175
175
150
175
90
150
330
330
150
270
150
110
150
110
134
165
170
270
134
110
134
134
380
170
134
330
134
134
134
165
270
150
330
330
210
110
175
"270,110"
150
110
170
330
135
175
330
134
330
165
134
134
270
110
165
150
380
210
150
175
175
270
134
175
330
175
380
134
150
150
330
175
175
134
175
175
175
175
175
175
150
150
330
175
250
175
175
150
134
134
150
210
150
175
250
134
270
170
270
175
175
270
210
134
175
110
175
134
175
175
175
380
165
150
380
150
250
135
270
110
270
270
165
270
110
175
175
175
175
175
270
150
134
270
135
250
175
175
330
175
175
210
175
134
250
110
170
380
110
170
175
380
170
175
330
110
330
150
175
170
270
134
175
150
150
175
134
134
175
134
170
170
250
150
175
110
250
150
134
175
175
165
110
134
150
170
150
270
330
150
110
380
134
150
110
380
150
270
175
150
150
175
110
175
175
134
150
175
110
175
150
170
175
165
175
210
110
150
134
330
175
330
175
135
210
110
270
150
170
134
110
175
150
175
175
170
330
134
150
170
170
175
110
134
170
210
210
134
170
270
150
175
150
175
175
175
270
210
170
134
175
110
170
175
165
150
210
175
110
150
175
110
134
270
110
175
175
175
380
175
134
175
150
170
165
110
110
250
175
165
380
380
110
210
150
110
150
150
150
134
110
110
150
175
175
134
110
330
210
175
134
175
175
110
175
270
175
270
150
165
150
134
165
134
134
150
270
210
175
170
134
134
134
165
330
210
150
110
134
270
175
150
"175,134"
330
134
210
150
110
110
210
110
134
170
175
134
175
135
380
165
175
380
175
210
270
175
210
175
250
165
380
175
270
330
150
110
134
330
170
175
210
330
134
134
175
134
150
330
330
330
175
380
170
134
110
175
150
150
175
380
175
330
150
175
175
175
150
175
135
175
170
270
110
110
110
270
330
175
134
175
110
175
175
150
170
170
175
175
330
250
170
170
110
175
110
175
134
134
175
210
150
110
330
330
330
134
270
330
134
270
175
110
150
175
330
175
150
150
134
134
110
134
110
134
134
380
175
165
134
110
110
270
134
134
110
135
330
134
134
175
330
170
134
330
330
150
150
330
175
110
210
175
150
110
175
175
110
134
270
330
380
150
175
134
270
110
110
110
134
134
170
110
175
134
175
134
134
110
175
150
270
110
170
150
175
134
175
175
110
150
380
150
175
175
110
110
175
170
110
175
110
170
134
330
134
330
175
110
250
270
175
150
330
175
134
170
170
110
134
110
134
134
134
175
134
330
110
134
380
110
270
170
330
380
150
110
175
330
175
330
150
134
330
110
150
134
110
175
210
330
150
134
150
175
170
110
110
110
170
110
210
175
110
"150,165"
330
134
165
110
175
175
175
175
150
170
270
170
170
250
165
210
110
110
150
110
175
"150,170"
165
250
330
175
210
110
380
165
110
134
380
165
330
330
134
170
175
110
175
175
175
134
175
175
175
134
175
175
330
110
210
175
380
175
110
134
175
110
170
150
150
134
175
210
110
110
250
175
110
175
134
110
270
210
175
210
175
134
110
135
175
175
170
134
150
330
110
175
150
170
210
170
110
175
380
134
150
175
134
110
110
175
175
134
110
210
270
134
270
170
150
110
170
165
110
134
150
150
110
270
175
175
150
150
175
175
150
175
210
110
134
210
110
210
380
175
134
134
150
170
135
250
134
134
175
175
110
210
110
150
134
175
270
110
380
330
110
270
175
134
175
150
110
175
210
175
134
134
210
175
135
175
150
380
175
175
175
110
330
175
175
175
210
110
110
110
175
"380,134"
150
175
330
